"station_name","month_num","mean_all_years_value","max_all_years_value","min_all_years_value","lower_5th_percentile","upper_95th_percentile","name"
"perseverance","01",0.392914977273558,13,-12.5,-5.40000009536743,5.80000019073486,"Air_Temp"
"perseverance","01",96.9264622130528,176.720001220703,15.5,46.6250009536743,150.740001678467,"Snow_Depth_qaqc"
"perseverance","02",-1.9071513002047,13.3000001907349,-13.8000001907349,-9,3.20000004768372,"Air_Temp"
"perseverance","02",117.874578804559,184.020004272461,74.4000015258789,83.5999984741211,176.116996765137,"Snow_Depth_qaqc"
"perseverance","03",0.863629034758415,15.6000003814697,-8.89999961853027,-4.09999990463257,7.60499989986417,"Air_Temp"
"perseverance","03",136.712554720306,220.119995117188,82.5500030517578,96.4824989318848,206.820007324219,"Snow_Depth_qaqc"
"perseverance","04",3.27691666993209,17.8999996185303,-5.30000019073486,-2.59999990463257,11.9049996376037,"Air_Temp"
"perseverance","04",113.600438179281,190.419998168945,18.7000007629395,32.0999984741211,178.070003509521,"Snow_Depth_qaqc"
"perseverance","05",8.75049731249731,25.6000003814697,-1.89999997615814,1.10000002384186,18.2999992370605,"Air_Temp"
"perseverance","05",25.8688812429427,126.150001525879,0,0,107.584999847412,"Snow_Depth_qaqc"
"perseverance","06",11.5919444490141,34,2.20000004768372,4.69999980926514,21.3999996185303,"Air_Temp"
"perseverance","06",0,0,0,0,0,"Snow_Depth_qaqc"
"perseverance","07",14.9797574119105,28.7999992370605,5.09999990463257,8.69999980926514,23.3999996185303,"Air_Temp"
"perseverance","07",0,0,0,0,0,"Snow_Depth_qaqc"
"perseverance","08",15.6259946237328,30.2999992370605,5,9.30000019073486,24.2000007629395,"Air_Temp"
"perseverance","08",0,0,0,0,0,"Snow_Depth_qaqc"
"perseverance","09",11.9981250095367,26.2000007629395,2.29999995231628,5.69999980926514,19.8999996185303,"Air_Temp"
"perseverance","09",0,0,0,0,0,"Snow_Depth_qaqc"
"perseverance","10",6.69704300122716,22.2999992370605,-4.5,0.300000011920929,18.2999992370605,"Air_Temp"
"perseverance","10",2.28256863304932,13.1000003814697,0,0.09999980032444,8.11200008392334,"Snow_Depth_qaqc"
"perseverance","11",2.29006080522827,14.6000003814697,-7.90000009536743,-3.09999990463257,8.30000019073486,"Air_Temp"
"perseverance","11",13.177399015334,56.5200004577637,0,0.219999998807907,31.5190002441406,"Snow_Depth_qaqc"
"perseverance","12",-0.725112712501176,10.1000003814697,-17,-9.10000038146973,5,"Air_Temp"
"perseverance","12",50.2975387737386,117.919998168945,0,1.39749997854233,101.050003051758,"Snow_Depth_qaqc"
