"station_name","year","month_num","mean_monthly","max_monthly","min_monthly","lower_5th_percentile","upper_95th_percentile","name"
"steph3","2015","05",9.02489515865141,19.246000289917,-0.958000004291534,1.65110000967979,16.2250003814697,"Air_Temp"
"steph3","2015","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph3","2015","06",11.6335666586955,27.5300006866455,2.87700009346008,5.07340021133423,19.7941992759705,"Air_Temp"
"steph3","2015","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph3","2015","07",14.6701666494851,27.0380001068115,6.23000001907349,7.37565004825592,24.0799997329712,"Air_Temp"
"steph3","2015","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph3","2015","08",12.512395171709,22.3929996490479,6.02600002288818,7.54775009155273,18.7469997406006,"Air_Temp"
"steph3","2015","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph3","2015","09",8.31721805400319,20.0069999694824,2.34299993515015,3.56399989128113,15.1101996898651,"Air_Temp"
"steph3","2015","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph3","2015","10",8.76131587331333,18.7709999084473,0.412000000476837,4.48000001907349,15.8633997440338,"Air_Temp"
"steph3","2015","10",1.08115845590725,5.93100023269653,0,0,3.40799999237061,"Snow_Depth_qaqc"
"steph3","2015","11",1.65827221207955,10.0260000228882,-4.01599979400635,-3.09400010108948,6.73954999446869,"Air_Temp"
"steph3","2015","11",10.7855340312624,27.6919994354248,0,0.254999995231628,21.6500005722046,"Snow_Depth_qaqc"
"steph3","2015","12",-0.994698924861813,5.87200021743774,-7.44500017166138,-5.72900009155273,3.16409997940064,"Air_Temp"
"steph3","2015","12",38.1173465306109,76.572998046875,8.45400047302246,13.3300001621246,68.6890029907227,"Snow_Depth_qaqc"
"steph3","2016","01",1.08855644955866,7.51900005340576,-3.06500005722046,-1.89564998745918,4.69840021133423,"Air_Temp"
"steph3","2016","01",46.1774368172769,56.7050018310547,25.4839992523193,27.0610008239746,54.7000007629395,"Snow_Depth_qaqc"
"steph3","2016","02",1.90336993675493,15.7959995269775,-4.19700002670288,-2.3050000667572,8.64264998435971,"Air_Temp"
"steph3","2016","02",27.5851201438331,45.9830017089844,15.7080001831055,16.5,43.1440010070801,"Snow_Depth_qaqc"
"steph3","2016","03",2.18767608020027,17.4629993438721,-2.88800001144409,-1.95364995598793,12.8229999542236,"Air_Temp"
"steph3","2016","03",37.1539564312368,65.8509979248047,10.6619997024536,21,57.3359985351562,"Snow_Depth_qaqc"
"steph3","2016","04",6.42415694698575,22.6089992523193,-1.87100005149841,0.13360000513494,16.371549987793,"Air_Temp"
"steph3","2016","04",0.451876926422119,14.6999998092651,0,0,3.15509994029998,"Snow_Depth_qaqc"
"steph3","2016","05",8.2654663989557,19.5319995880127,-0.620000004768372,1.75100004673004,16.1697999954224,"Air_Temp"
"steph3","2016","05",0,0,0,0,0,"Snow_Depth_qaqc"
"steph3","2016","06",9.23560279243522,23.4479999542236,1.39800000190735,3.13934996128082,17.9872000694275,"Air_Temp"
"steph3","2016","06",0,0,0,0,0,"Snow_Depth_qaqc"
"steph3","2016","07",11.3654596946573,22.3449993133545,5.56500005722046,7.16699981689453,17.693800163269,"Air_Temp"
"steph3","2016","07",0,0,0,0,0,"Snow_Depth_qaqc"
"steph3","2016","08",13.5518225700625,25.42799949646,5.92399978637695,8.14500045776367,22.2115997314453,"Air_Temp"
"steph3","2016","08",0,0,0,0,0,"Snow_Depth_qaqc"
"steph3","2016","09",9.08127082255151,19.9120006561279,2.79699993133545,5.22839994430542,14.7281497478485,"Air_Temp"
"steph3","2016","09",0,0,0,0,0,"Snow_Depth_qaqc"
"steph3","2016","10",4.73418279056267,9.46000003814697,1.23500001430511,2.34704992771149,6.98624982833862,"Air_Temp"
"steph3","2016","10",1.12874547745186,3.15499997138977,0,0,2.61879992485046,"Snow_Depth_qaqc"
"steph3","2016","11",2.80112707950822,11.7829999923706,-2.56599998474121,-1.10000002384186,8.81807537078857,"Air_Temp"
"steph3","2016","11",8.95771428848156,52.9830017089844,0,0,48.7000007629395,"Snow_Depth_qaqc"
"steph3","2016","12",0.649276874528857,34.076000213623,-8.63000011444092,-6.99399995803833,30.0845993995667,"Air_Temp"
"steph3","2016","12",55.4290125745066,115.740997314453,28.0690002441406,30.2770004272461,108.314197921753,"Snow_Depth_qaqc"
"steph3","2017","01",-1.20183602221979,5.94899988174438,-9.50800037384033,-7.83119995594025,3.85400009155273,"Air_Temp"
"steph3","2017","01",35.946872208437,110.064002990723,11.9849996566772,18.7999992370605,58.6599998474121,"Snow_Depth_qaqc"
"steph3","2017","02",-2.3454940385224,12.0010004043579,-9.7819995880127,-7.05800008773804,5.20239992141723,"Air_Temp"
"steph3","2017","02",24.4890348070869,45.0989990234375,14.1929998397827,16.0849990844727,38.7919998168945,"Snow_Depth_qaqc"
"steph3","2017","03",-1.08710617984592,6.63600015640259,-8.16499996185303,-6.32499980926514,3.74495004415512,"Air_Temp"
"steph3","2017","03",41.6657786863525,54.2449989318848,24.6000003814697,28.2737505912781,52.0369987487793,"Snow_Depth_qaqc"
"steph3","2017","04",1.89942361216332,8.36900043487549,-3.59800004959106,-1.47000002861023,6.18024990558624,"Air_Temp"
"steph3","2017","04",25.4436238330657,45.0989990234375,0,0,43.5219993591309,"Snow_Depth_qaqc"
"steph3","2017","05",7.27563845626922,22.5370006561279,-1.29900002479553,0.0551999997347593,17.5748006820679,"Air_Temp"
