"station_name","month_num","mean_all_years_value","max_all_years_value","min_all_years_value","lower_5th_percentile","upper_95th_percentile","name"
"mountmaya","01",-3.85760898802708,29.3199996948242,-32.7299995422363,-15.2530000686646,4.23490014076233,"Air_Temp"
"mountmaya","01",167.002513979732,257.5,108.599998474121,126.599998474121,231.125003814697,"Snow_Depth_qaqc"
"mountmaya","02",-6.12610987080833,34.7900009155273,-32.6500015258789,-20.8029993057251,4.0666000843048,"Air_Temp"
"mountmaya","02",203.212951760808,270.5,133.5,159.61300201416,248.399993896484,"Snow_Depth_qaqc"
"mountmaya","03",-4.31014941327289,13.2200002670288,-25.7299995422363,-12.789999961853,2.86560003757477,"Air_Temp"
"mountmaya","03",224.294303707247,311.899993896484,167.600006103516,177.300003051758,278.600006103516,"Snow_Depth_qaqc"
"mountmaya","04",-1.10488898470407,15.3000001907349,-17.4899997711182,-7.85279989242554,7.4806001663208,"Air_Temp"
"mountmaya","04",224.923198983726,313.700012207031,118.199996948242,151.005000305176,287.399993896484,"Snow_Depth_qaqc"
"mountmaya","05",4.46320629982078,20.9500007629395,-6.58699989318848,-2.83920006752014,12.8900003433228,"Air_Temp"
"mountmaya","05",160.209717988729,275.899993896484,28.7999992370605,54,263.600006103516,"Snow_Depth_qaqc"
"mountmaya","06",6.80921588375004,27.7399997711182,-3.02600002288818,-0.114000000059605,16.6200008392334,"Air_Temp"
"mountmaya","06",49.8698076602989,228,0,0,167.699996948242,"Snow_Depth_qaqc"
"mountmaya","07",10.1771533228001,24.1399993896484,-0.597000002861023,3.71700000762939,18.8299999237061,"Air_Temp"
"mountmaya","07",1.83672456814588,81.6999969482422,0,0,7.64999985694885,"Snow_Depth_qaqc"
"mountmaya","08",10.9320471949711,24.2600002288818,-0.0109999999403954,3.71359996795654,19.2999992370605,"Air_Temp"
"mountmaya","08",0,0,0,0,0,"Snow_Depth_qaqc"
"mountmaya","09",6.39863834449828,21.9599990844727,-3.97399997711182,-0.189699997007847,15.0935002326965,"Air_Temp"
"mountmaya","09",0,0,0,0,0,"Snow_Depth_qaqc"
"mountmaya","10",2.38444434788802,17.9899997711182,-16.8299999237061,-4.68320007324219,12.4630001068115,"Air_Temp"
"mountmaya","10",19.2307967303513,110.599998474121,0,0,56.7000007629395,"Snow_Depth_qaqc"
"mountmaya","11",-3.04498698703405,11.8699998855591,-27.4899997711182,-10.9669998645782,4.42240006923675,"Air_Temp"
"mountmaya","11",61.4251951542799,196.899993896484,0,4.5,130.449996948242,"Snow_Depth_qaqc"
"mountmaya","12",-6.15018268207066,9.89999961853027,-32.8699989318848,-18.5915001869202,2.53179998397827,"Air_Temp"
"mountmaya","12",125.306926453623,212.600006103516,25.2999992370605,59.7000007629395,186,"Snow_Depth_qaqc"
