"station_name","year","month_num","mean_monthly","max_monthly","min_monthly","lower_5th_percentile","upper_95th_percentile","name"
"steph1","2010","02",-0.934860883797054,10.17,-6.21,-4.115,5.38,"Air_Temp"
"steph1","2010","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","03",-2.86689516129032,9.14,-11.77,-8.06,3.1985,"Air_Temp"
"steph1","2010","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","04",-1.67168055555556,9.32,-8.98,-7.0455,4.8525,"Air_Temp"
"steph1","2010","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","05",1.34358870967742,9.04,-7.81,-4.0155,6.73,"Air_Temp"
"steph1","2010","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","06",4.04291666666667,13.09,-2.2,-1.021,9.84449999999999,"Air_Temp"
"steph1","2010","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","07",10.2508870967742,21.88,0.05,1.113,18.2655,"Air_Temp"
"steph1","2010","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","08",10.5194892473118,24.22,1.42,2.5515,20.8365,"Air_Temp"
"steph1","2010","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","09",6.26,17.2,0.45,1.619,11.752,"Air_Temp"
"steph1","2010","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","10",4.13645429362881,15.37,-3.4,-1.75,13.16,"Air_Temp"
"steph1","2010","10",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","11",NA,-Inf,Inf,NA,NA,"Air_Temp"
"steph1","2010","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2010","12",NA,-Inf,Inf,NA,NA,"Air_Temp"
"steph1","2010","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2011","01",-1.89933526011561,2.24,-8.58,-7.725,1.47,"Air_Temp"
"steph1","2011","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2011","02",-5.59764880952381,3.48,-18.8,-13.407,2.159,"Air_Temp"
"steph1","2011","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2011","03",-4.1042876344086,1.94,-9.76,-7.9885,-0.54,"Air_Temp"
"steph1","2011","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph1","2011","04",-3.83694444444444,5.88,-9.63,-7.4605,0.433999999999996,"Air_Temp"
"steph1","2011","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
