"station_name","month_num","mean_all_years_value","max_all_years_value","min_all_years_value","lower_5th_percentile","upper_95th_percentile","name"
"cainridgerun","01",-0.921029033169829,12.1999998092651,-16.8799991607666,-7.69999980926514,5.96490020751953,"Air_Temp"
"cainridgerun","01",131.376704948884,191.699996948242,69.6999969482422,78.6449977874756,179.800003051758,"Snow_Depth_qaqc"
"cainridgerun","02",-3.75077711537204,13,-17.2900009155273,-10.8644997596741,2.01079996824264,"Air_Temp"
"cainridgerun","02",169.301527218356,270.899993896484,98.5999984741211,126.355002212524,223.444996643066,"Snow_Depth_qaqc"
"cainridgerun","03",-1.22523071605784,14.3500003814697,-9.60000038146973,-6.40000009536743,6.38760004043579,"Air_Temp"
"cainridgerun","03",205.157162217456,311.799987792969,136.699996948242,143.155001068115,287.745001220703,"Snow_Depth_qaqc"
"cainridgerun","04",0.324595832232282,17.3999996185303,-8.89999961853027,-5.69999980926514,10.3050001621246,"Air_Temp"
"cainridgerun","04",222.422967701547,310.5,128.800003051758,135.179998779297,294.520001220703,"Snow_Depth_qaqc"
"cainridgerun","05",5.9577409318105,23.5,-5.40000009536743,-1.89999997615814,16.9024996757507,"Air_Temp"
"cainridgerun","05",142.547679605374,289,0,0,272.459997558594,"Snow_Depth_qaqc"
"cainridgerun","06",9.01161909773622,33,-0.800000011920929,1.20000004768372,20.3134994506836,"Air_Temp"
"cainridgerun","06",39.5089788952134,215.600006103516,0,0,175.899993896484,"Snow_Depth_qaqc"
"cainridgerun","07",12.3188386739413,27.2999992370605,0,5.90000009536743,20.6220006942749,"Air_Temp"
"cainridgerun","07",0.144852659778033,19.3999996185303,0,0,0,"Snow_Depth_qaqc"
"cainridgerun","08",12.2927093441368,24.5,0,5.30075013637543,20.6000003814697,"Air_Temp"
"cainridgerun","08",0,0,0,0,0,"Snow_Depth_qaqc"
"cainridgerun","09",9.39477256680732,24.9200000762939,-0.529999971389771,1.89999997615814,18.3999996185303,"Air_Temp"
"cainridgerun","09",0,0,0,0,0,"Snow_Depth_qaqc"
"cainridgerun","10",4.39356556999624,20,-5.40000009536743,-2.20000004768372,16.5,"Air_Temp"
"cainridgerun","11",0.479862512582579,16.2000007629395,-12.1999998092651,-5.80000019073486,8.00400009155273,"Air_Temp"
"cainridgerun","11",38.3578085039503,83.0999984741211,0,13.3000001907349,70.3000030517578,"Snow_Depth_qaqc"
"cainridgerun","12",-1.78821360621723,9.5,-19.1000003814697,-9.5,4.19999980926514,"Air_Temp"
"cainridgerun","12",77.3453320117862,162.5,0,35.5999984741211,150,"Snow_Depth_qaqc"
