"station_name","year","month_num","mean_monthly","max_monthly","min_monthly","lower_5th_percentile","upper_95th_percentile","name"
"cainridgerun","2019","01",1.28448253186665,9.93000030517578,-9.01000022888184,-5.29309997558594,7.51915009021759,"Air_Temp"
"cainridgerun","2019","01",130.073035501206,143.5,109.800003051758,114.485000228882,141.199996948242,"Snow_Depth_qaqc"
"cainridgerun","2019","02",-6.31746130310889,0.832000017166138,-17.2900009155273,-13.3629999160767,-1.3393999516964,"Air_Temp"
"cainridgerun","2019","02",142.866071383158,167.100006103516,123.800003051758,128.454997253418,162.190004730225,"Snow_Depth_qaqc"
"cainridgerun","2019","03",0.87982526515931,14.3500003814697,-8.30000019073486,-7.05340013504028,11.1484997272491,"Air_Temp"
"cainridgerun","2019","03",153.506989038119,170.399993896484,136.699996948242,139.71499786377,167.800003051758,"Snow_Depth_qaqc"
"cainridgerun","2019","04",1.3676194437883,10.5600004196167,-5.00099992752075,-2.84654996395111,6.79300022125244,"Air_Temp"
"cainridgerun","2019","04",144.151519488322,165.699996948242,128.800003051758,131.100006103516,158.050003051758,"Snow_Depth_qaqc"
"cainridgerun","2019","05",8.85771103673965,21.0599994659424,-1.32299995422363,2.16394991874695,17.6870004653931,"Air_Temp"
"cainridgerun","2019","05",52.6171662973123,133.5,0,0,128.334999847412,"Snow_Depth_qaqc"
"cainridgerun","2019","06",8.08342083350807,22.4899997711182,-0.261000007390976,1.47085000276566,16.8545003890991,"Air_Temp"
"cainridgerun","2019","06",0,0,0,0,0,"Snow_Depth_qaqc"
"cainridgerun","2019","07",10.0060255367269,18.7800006866455,0,4.01759991645813,15.0799999237061,"Air_Temp"
"cainridgerun","2019","07",0,0,0,0,0,"Snow_Depth_qaqc"
"cainridgerun","2019","08",11.6345873779507,22.5300006866455,0,0,20.0255005836487,"Air_Temp"
"cainridgerun","2019","08",0,0,0,0,0,"Snow_Depth_qaqc"
"cainridgerun","2019","09",7.5351083222311,19.2099990844727,-0.529999971389771,0,15.670500087738,"Air_Temp"
"cainridgerun","2019","09",0,0,0,0,0,"Snow_Depth_qaqc"
"cainridgerun","2019","10",2.66551881759322,11.5,-4.40899991989136,-1.24345003962517,7.54184982776642,"Air_Temp"
"cainridgerun","2019","10",166.87090918801,640,3.40000009536743,6.88999996185303,640,"Snow_Depth_qaqc"
"cainridgerun","2019","11",2.8575638963427,10.3100004196167,-8.43000030517578,-6.57114992141724,8.75100002288818,"Air_Temp"
"cainridgerun","2019","11",31.4598539837085,56,0.699999988079071,12.25,52.6499996185303,"Snow_Depth_qaqc"
"cainridgerun","2019","12",-0.38318682745755,7.6269998550415,-5.28900003433228,-4.16484997272492,3.81210000514984,"Air_Temp"
"cainridgerun","2019","12",58.409696906504,97.5999984741211,24.7000007629395,33.7999992370605,93.8300025939941,"Snow_Depth_qaqc"
"cainridgerun","2020","01",-3.13835081640194,3.64800000190735,-16.8799991607666,-13.0480002880096,2.65285009145737,"Air_Temp"
"cainridgerun","2020","01",128.545714278448,185.5,69.6999969482422,86.5,172.100006103516,"Snow_Depth_qaqc"
"cainridgerun","2020","02",-2.45998140271755,4.7810001373291,-10.4899997711182,-7.00645010471344,1.49964997172355,"Air_Temp"
"cainridgerun","2020","02",195.698000183105,207.600006103516,158.800003051758,180.899993896484,204.954997253418,"Snow_Depth_qaqc"
"cainridgerun","2020","03",NA,-Inf,Inf,NA,NA,"Air_Temp"
"cainridgerun","2020","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"cainridgerun","2020","04",NA,-Inf,Inf,NA,NA,"Air_Temp"
"cainridgerun","2020","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"cainridgerun","2020","05",NA,-Inf,Inf,NA,NA,"Air_Temp"
"cainridgerun","2020","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"cainridgerun","2020","06",NA,-Inf,Inf,NA,NA,"Air_Temp"
"cainridgerun","2020","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"cainridgerun","2020","07",14.2984374740294,23.8899993896484,4.53999996185303,6.2190000295639,21.857000541687,"Air_Temp"
"cainridgerun","2020","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"cainridgerun","2020","08",9.86380375569226,24.3199996948242,1.87999999523163,4.44049985408783,17.4694995880127,"Air_Temp"
"cainridgerun","2020","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"cainridgerun","2020","09",16.0583196683008,24.9200000762939,7.09999990463257,11.1420001029968,23.4660003662109,"Air_Temp"
"cainridgerun","2020","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"cainridgerun","2020","10",1.28708486566904,7.09999990463257,-4.59999990463257,-3.40000009536743,6.5,"Air_Temp"
"cainridgerun","2020","10",6.0573333466053,19.7999992370605,0,0,17.760000038147,"Snow_Depth_qaqc"
"cainridgerun","2020","11",-0.893888887121446,12.3999996185303,-6.59999990463257,-4.90000009536743,6.80000019073486,"Air_Temp"
"cainridgerun","2020","11",56.3961166162707,83.0999984741211,0,21.4199996948242,80.9000015258789,"Snow_Depth_qaqc"
"cainridgerun","2020","12",-0.081854832478829,9.5,-6.59999990463257,-4.30000019073486,6.87000005245209,"Air_Temp"
"cainridgerun","2020","12",72.8201439452686,98.9000015258789,40.2999992370605,45.6700000762939,93.6299980163574,"Snow_Depth_qaqc"
"cainridgerun","2021","01",-2.10443548681915,6.19999980926514,-7.59999990463257,-6.30000019073486,1.70000004768372,"Air_Temp"
