"station_name","year","month_num","mean_monthly","max_monthly","min_monthly","lower_5th_percentile","upper_95th_percentile","name"
"steph2","2016","07",10.1786290322581,19.91,4.16,5.7915,17.0465,"Air_Temp"
"steph2","2016","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2016","08",12.3016666666667,24.62,4.16,6.4645,20.7685,"Air_Temp"
"steph2","2016","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2016","09",7.28995833333333,17.34,1.96,3.2985,13.1615,"Air_Temp"
"steph2","2016","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2016","10",2.94595430107527,6.88,-0.17,0.6815,5.0085,"Air_Temp"
"steph2","2016","10",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2016","11",1.20994444444444,9.05,-4.35,-2.5005,7.003,"Air_Temp"
"steph2","2016","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2016","12",-4.83912634408602,1.29,-10.4,-8.747,-1.343,"Air_Temp"
"steph2","2016","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","01",-2.96831989247312,4.16,-11.91,-10.3785,2.344,"Air_Temp"
"steph2","2017","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","02",-4.03613095238095,9.5,-10.48,-8.83,3.707,"Air_Temp"
"steph2","2017","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","03",-2.6791935483871,3.64,-10.95,-8.451,2.005,"Air_Temp"
"steph2","2017","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","04",0.253763888888889,7.14,-5.95,-3.1315,4.29599999999999,"Air_Temp"
"steph2","2017","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","05",5.39864247311828,18.52,-3.35,-1.1885,15.6065,"Air_Temp"
"steph2","2017","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","06",7.95452777777778,23.35,0.25,2.137,17.751,"Air_Temp"
"steph2","2017","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","07",10.177997311828,19.86,3.19,4.9775,16.597,"Air_Temp"
"steph2","2017","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","08",14.480873655914,25.62,4.29,5.953,23.461,"Air_Temp"
"steph2","2017","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","09",10.252625,25.84,0.68,2.2895,21.464,"Air_Temp"
"steph2","2017","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","10",4.53135752688172,19.77,-2.27,-0.97,13.3585,"Air_Temp"
"steph2","2017","10",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","11",-1.22441666666667,7.86,-9.53,-6.4905,2.7635,"Air_Temp"
"steph2","2017","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2017","12",1.6567876344086,12.83,-8.47,-5.823,10.1115,"Air_Temp"
"steph2","2017","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","01",-0.254163223140496,11.58,-6.73,-5.2155,8.757,"Air_Temp"
"steph2","2018","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","02",-5.05095463137996,3.35,-12.31,-10.512,-0.246000000000001,"Air_Temp"
"steph2","2018","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","03",-1.42334831460674,7.51,-6.91,-5.56,6.23399999999997,"Air_Temp"
"steph2","2018","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","04",NA,-Inf,Inf,NA,NA,"Air_Temp"
"steph2","2018","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","05",NA,-Inf,Inf,NA,NA,"Air_Temp"
"steph2","2018","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","06",NA,-Inf,Inf,NA,NA,"Air_Temp"
"steph2","2018","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","07",21.9276470588235,26.86,15.93,16.696,26.5085,"Air_Temp"
"steph2","2018","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","08",14.5688844086022,24.84,6.01,7.1805,22.434,"Air_Temp"
"steph2","2018","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","09",8.03709027777778,27.3,2.01,3.5885,14.2535,"Air_Temp"
"steph2","2018","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","10",6.56904569892473,18.3,-0.06,1.2545,14.2895,"Air_Temp"
"steph2","2018","10",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","11",3.21583333333333,11.78,-3.03,-1.35,8.77,"Air_Temp"
"steph2","2018","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2018","12",-0.894556451612903,4.51,-5.69,-3.838,2.327,"Air_Temp"
"steph2","2018","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","01",1.5339247311828,9.3,-8.1,-4.2615,6.801,"Air_Temp"
"steph2","2019","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","02",-5.82904761904762,1.02,-15.76,-12.3705,-1.3355,"Air_Temp"
"steph2","2019","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","03",1.18467741935484,14.37,-7.83,-6.31,11.397,"Air_Temp"
"steph2","2019","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","04",2.133,10.83,-3.64,-1.675,7.74,"Air_Temp"
"steph2","2019","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","05",9.11100806451613,20.8,0,2.7345,18.05,"Air_Temp"
"steph2","2019","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","06",8.95219444444444,22.38,1.08,2.9795,16.791,"Air_Temp"
"steph2","2019","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","07",11.3306451612903,19.78,4.23,7.016,16.3285,"Air_Temp"
"steph2","2019","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","08",12.8158602150538,23.74,4.46,7.8015,20.6005,"Air_Temp"
"steph2","2019","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","09",8.77473611111111,19.96,0.74,2.728,15.507,"Air_Temp"
"steph2","2019","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","10",3.21045698924731,10.57,-3.53,-0.1985,7.7685,"Air_Temp"
"steph2","2019","10",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","11",3.21941666666667,10.76,-7.57,-5.6945,8.7505,"Air_Temp"
"steph2","2019","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2019","12",-0.0783467741935484,6.7,-5.17,-3.79,4.0555,"Air_Temp"
"steph2","2019","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","01",-2.40159946236559,4.63,-15.76,-12.834,3.2,"Air_Temp"
"steph2","2020","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","02",-2.07341954022989,2.9,-9.05,-5.9825,1.12,"Air_Temp"
"steph2","2020","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","03",-1.69430555555556,7.13,-13.31,-7.0945,4.52799999999999,"Air_Temp"
"steph2","2020","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","04",4.75500954198473,12.52,-2.05,0.5605,10.1885,"Air_Temp"
"steph2","2020","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","05",3.53604651162791,7.75,1.06,1.635,7.12,"Air_Temp"
"steph2","2020","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","06",7.32949764521193,16.1,0.14,2.338,13.508,"Air_Temp"
"steph2","2020","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","07",11.0171774193548,24.83,3.22,5.1605,19.9525,"Air_Temp"
"steph2","2020","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","08",10.3500537634409,24.1,3.07,5.1465,18.128,"Air_Temp"
"steph2","2020","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","09",12.381875,24.33,2.35,4.447,20.402,"Air_Temp"
"steph2","2020","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","10",4.83688172043011,19.17,-4.56,-1.897,15.7255,"Air_Temp"
"steph2","2020","10",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","11",-0.334402777777778,11.44,-4.98,-4.0505,6.421,"Air_Temp"
"steph2","2020","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2020","12",0.173521505376344,9.24,-6.71,-3.9855,6.545,"Air_Temp"
"steph2","2020","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2021","01",-1.60353494623656,3.92,-6.97,-5.09,1.831,"Air_Temp"
"steph2","2021","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2021","02",-4.04741071428571,1.33,-11.13,-9.61,0.03,"Air_Temp"
"steph2","2021","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph2","2021","03",-1.92979838709677,3.98,-9.29,-5.4685,1.5085,"Air_Temp"
"steph2","2021","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
