"station_name","year","month_num","mean_monthly","max_monthly","min_monthly","lower_5th_percentile","upper_95th_percentile","name"
"steph4","2013","11",1.65815864022663,9.48,-8.03,-3.5025,7.135,"Air_Temp"
"steph4","2013","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2013","12",-1.13010752688172,4.84,-10.65,-7.7355,2.93,"Air_Temp"
"steph4","2013","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","01",3.45227150537634,14.86,-4.14,-2.531,10.9865,"Air_Temp"
"steph4","2014","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","02",-2.57056547619048,10.44,-11.98,-9.8815,5.369,"Air_Temp"
"steph4","2014","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","03",0.47005376344086,8.12,-6.01,-4.3365,4.335,"Air_Temp"
"steph4","2014","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","04",2.96066666666667,17.08,-2.51,-0.68,8.8225,"Air_Temp"
"steph4","2014","04",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","05",8.25373655913979,22.34,1.34,3.703,16.1225,"Air_Temp"
"steph4","2014","05",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","06",9.13508333333333,18.46,2.61,4.0885,14.864,"Air_Temp"
"steph4","2014","06",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","07",13.8964247311828,27.97,6.76,7.62,22.905,"Air_Temp"
"steph4","2014","07",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","08",14.5834408602151,27.68,7.44,8.5945,21.647,"Air_Temp"
"steph4","2014","08",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","09",12.5784791666667,24.99,5.64,7.189,20.13,"Air_Temp"
"steph4","2014","09",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","10",7.10970430107527,15.77,-0.03,1.9945,13.057,"Air_Temp"
"steph4","2014","10",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","11",2.83619444444444,11.03,-11.47,-6.743,8.94749999999999,"Air_Temp"
"steph4","2014","11",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2014","12",1.06743279569892,8.89,-5.39,-2.8855,5.4355,"Air_Temp"
"steph4","2014","12",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2015","01",3.28375,11.05,-3.48,-1.27,8.37,"Air_Temp"
"steph4","2015","01",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2015","02",3.99669291338583,12.8,-1.81,0.796,7.885,"Air_Temp"
"steph4","2015","02",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
"steph4","2015","03",NA,-Inf,Inf,NA,NA,"Air_Temp"
"steph4","2015","03",NA,-Inf,Inf,NA,NA,"Snow_Depth_qaqc"
