"variable","datetime","gap.length"
"PC_Raw_Pipe",2021-05-08 22:00:00,4
"PC_Raw_Pipe",2021-07-23 10:00:00,65
"PC_Raw_Pipe",2021-08-05 08:00:00,4
"PC_Raw_Pipe",2021-08-15 10:00:00,4
"PC_Raw_Pipe",2021-09-07 13:00:00,61
"PC_Raw_Pipe",2021-09-09 11:00:00,19
"PC_Raw_Pipe",2021-10-01 02:00:00,108
"PC_Raw_Pipe",2021-10-07 14:00:00,7
"PC_Raw_Pipe",2021-11-09 16:00:00,4
"PC_Raw_Pipe",2021-11-25 07:00:00,9
"PC_Raw_Pipe",2021-12-01 17:00:00,4
"PC_Raw_Pipe",2021-12-13 18:00:00,6
"PC_Raw_Pipe",2021-12-14 14:00:00,7
"PC_Raw_Pipe",2021-12-14 20:00:00,5
"PC_Raw_Pipe",2021-12-19 16:00:00,6
"PC_Raw_Pipe",2021-12-20 08:00:00,4
"PC_Raw_Pipe",2021-12-20 18:00:00,8
"PC_Raw_Pipe",2021-12-28 06:00:00,93
"PC_Raw_Pipe",2021-12-28 13:00:00,4
"PC_Raw_Pipe",2021-12-28 23:00:00,4
"PC_Raw_Pipe",2021-12-29 18:00:00,13
"PC_Raw_Pipe",2021-12-31 03:00:00,4
"PC_Raw_Pipe",2021-12-31 15:00:00,11
"PC_Raw_Pipe",2022-01-06 22:00:00,83
"PC_Raw_Pipe",2022-01-07 03:00:00,4
"PC_Raw_Pipe",2022-01-07 12:00:00,5
"PC_Raw_Pipe",2022-01-08 21:00:00,4
"PC_Raw_Pipe",2022-01-09 07:00:00,4
"PC_Raw_Pipe",2022-01-16 10:00:00,5
"PC_Raw_Pipe",2022-02-05 16:00:00,4
"PC_Raw_Pipe",2022-02-23 17:00:00,62
"PC_Raw_Pipe",2022-02-24 11:00:00,15
"PC_Raw_Pipe",2022-02-25 14:00:00,7
"PC_Raw_Pipe",2022-02-26 06:00:00,8
"PC_Raw_Pipe",2022-03-11 01:00:00,5
"PC_Raw_Pipe",2022-03-15 04:00:00,5
"PC_Raw_Pipe",2022-03-18 14:00:00,6
"PC_Raw_Pipe",2022-04-11 15:00:00,13
"PC_Raw_Pipe",2022-04-13 15:00:00,41
"PC_Raw_Pipe",2022-04-14 12:00:00,20
"PC_Raw_Pipe",2022-04-16 14:00:00,46
"PC_Raw_Pipe",2022-04-17 11:00:00,15
"PC_Raw_Pipe",2022-04-18 12:00:00,5
"PC_Raw_Pipe",2022-04-19 13:00:00,6
"PC_Raw_Pipe",2022-04-20 02:00:00,6
"PC_Raw_Pipe",2022-04-20 11:00:00,5
"PC_Raw_Pipe",2022-04-28 10:00:00,4
"PC_Raw_Pipe",2022-07-07 07:00:00,4
"PC_Raw_Pipe",2022-09-04 03:00:00,4
"PC_Raw_Pipe",2022-10-10 02:00:00,219
"PC_Raw_Pipe",2022-10-27 07:00:00,4
"PC_Raw_Pipe",2022-11-01,21
"PC_Raw_Pipe",2022-11-08 03:00:00,21
"PC_Raw_Pipe",2022-11-08 12:00:00,6
"PC_Raw_Pipe",2022-11-09 08:00:00,5
"PC_Raw_Pipe",2022-11-24 13:00:00,4
"PC_Raw_Pipe",2022-11-30 21:00:00,4
"PC_Raw_Pipe",2022-12-01 12:00:00,4
"PC_Raw_Pipe",2022-12-02 13:00:00,4
"PC_Raw_Pipe",2022-12-18 23:00:00,24
"PC_Raw_Pipe",2022-12-20 05:00:00,29
"PC_Raw_Pipe",2022-12-21 16:00:00,34
