2024-01-13_15:00:53 findSpikes obs:obs 80 spikes found 
2024-01-13_15:00:53 deleteSpikes obs:filter(at_threhsold, is.na(Air_Temp) == F)80  values set to NA_real_ 
2024-01-13_15:00:53 findFlatlines obs:obs 27 flatline vals found 
2024-01-13_15:00:53 deleteFlatlines obs:filter(at_spike_delete, is.na(Air_Temp) == F)27  values set to NA_real_ 
2024-01-19_16:36:01 findSpikes obs:obs 80 spikes found 
2024-01-19_16:36:01 deleteSpikes obs:filter(at_threhsold, is.na(Air_Temp) == F)80  values set to NA_real_ 
2024-01-19_16:36:01 findFlatlines obs:obs 27 flatline vals found 
2024-01-19_16:36:01 deleteFlatlines obs:filter(at_spike_delete, is.na(Air_Temp) == F)27  values set to NA_real_ 
