"variable","datetime","gap.length"
"PC_Raw_Pipe",2021-09-26 06:00:00,4
"PC_Raw_Pipe",2021-09-30 01:00:00,9
"PC_Raw_Pipe",2021-10-01 02:00:00,3
"PC_Raw_Pipe",2021-11-25 01:00:00,8
"PC_Raw_Pipe",2021-11-30 20:00:00,4
"PC_Raw_Pipe",2021-12-01 08:00:00,5
"PC_Raw_Pipe",2021-12-04 19:00:00,10
"PC_Raw_Pipe",2021-12-10 18:00:00,9
"PC_Raw_Pipe",2021-12-26 04:00:00,5
"PC_Raw_Pipe",2021-12-27,19
"PC_Raw_Pipe",2021-12-27 16:00:00,14
"PC_Raw_Pipe",2021-12-28,4
"PC_Raw_Pipe",2021-12-29 02:00:00,6
"PC_Raw_Pipe",2022-01-10 15:00:00,4
"PC_Raw_Pipe",2022-01-11 06:00:00,9
"PC_Raw_Pipe",2022-01-13 01:00:00,7
"PC_Raw_Pipe",2022-02-01 19:00:00,10
"PC_Raw_Pipe",2022-02-02 16:00:00,7
"PC_Raw_Pipe",2022-02-02 22:00:00,4
"PC_Raw_Pipe",2022-02-04 13:00:00,8
"PC_Raw_Pipe",2022-02-22 15:00:00,36
"PC_Raw_Pipe",2022-02-23 19:00:00,27
"PC_Raw_Pipe",2022-02-27 14:00:00,10
"PC_Raw_Pipe",2022-03-08 13:00:00,9
"PC_Raw_Pipe",2022-06-07 14:00:00,2180
"PC_Raw_Pipe",2022-07-20 16:00:00,4
"PC_Raw_Pipe",2022-10-01 06:00:00,7
"PC_Raw_Pipe",2022-10-27 10:00:00,4
"PC_Raw_Pipe",2022-10-27 17:00:00,6
"PC_Raw_Pipe",2022-11-01,34
"PC_Raw_Pipe",2022-11-06 16:00:00,4
"PC_Raw_Pipe",2022-11-06 21:00:00,4
"PC_Raw_Pipe",2022-11-07 17:00:00,11
"PC_Raw_Pipe",2022-11-11 09:00:00,11
"PC_Raw_Pipe",2022-12-12 22:00:00,9
"PC_Raw_Pipe",2022-12-19 18:00:00,6
"PC_Raw_Pipe",2023-01-12 13:00:00,5
"PC_Raw_Pipe",2023-01-13 14:00:00,4
"PC_Raw_Pipe",2023-01-24 14:00:00,4
"PC_Raw_Pipe",2023-01-25 08:00:00,8
"PC_Raw_Pipe",2023-01-27 08:00:00,4
"PC_Raw_Pipe",2023-01-28 05:00:00,5
"PC_Raw_Pipe",2023-02-21 12:00:00,580
"PC_Raw_Pipe",2023-02-21 17:00:00,4
"PC_Raw_Pipe",2023-10-01 07:00:00,5317
"PC_Raw_Pipe",2023-10-16 14:00:00,7
"PC_Raw_Pipe",2023-12-02,4
"PC_Raw_Pipe",2023-12-26 02:00:00,7
"PC_Raw_Pipe",2024-01-14 12:00:00,82
"PC_Raw_Pipe",2024-01-17 09:00:00,4
"PC_Raw_Pipe",2024-01-18 14:00:00,22
"PC_Raw_Pipe",2024-01-19,9
"PC_Raw_Pipe",2024-01-19 14:00:00,4
"PC_Raw_Pipe",2024-02-06 17:00:00,4
"PC_Raw_Pipe",2024-02-08 09:00:00,9
"PC_Raw_Pipe",2024-02-09 14:00:00,21
"PC_Raw_Pipe",2024-02-14 11:00:00,4
"PC_Raw_Pipe",2024-02-15 11:00:00,10
"PC_Raw_Pipe",2024-02-16 11:00:00,15
