2024-01-13_15:06:28 findSpikes obs:obs 34 spikes found 
2024-01-13_15:06:29 deleteSpikes obs:filter(at_threhsold, is.na(Air_Temp) == F)34  values set to NA_real_ 
2024-01-13_15:06:29 findFlatlines obs:obs 256 flatline vals found 
2024-01-13_15:06:29 deleteFlatlines obs:filter(at_spike_delete, is.na(Air_Temp) == F)256  values set to NA_real_ 
2024-01-19_16:20:37 findSpikes obs:obs 34 spikes found 
2024-01-19_16:20:37 deleteSpikes obs:filter(at_threhsold, is.na(Air_Temp) == F)34  values set to NA_real_ 
2024-01-19_16:20:38 findFlatlines obs:obs 256 flatline vals found 
2024-01-19_16:20:38 deleteFlatlines obs:filter(at_spike_delete, is.na(Air_Temp) == F)256  values set to NA_real_ 
