"variable","datetime","gap.length"
"PC_Raw_Pipe",2018-11-11 13:00:00,10
"PC_Raw_Pipe",2018-11-12 10:00:00,14
"PC_Raw_Pipe",2018-11-17 13:00:00,10
"PC_Raw_Pipe",2018-11-22 12:00:00,6
"PC_Raw_Pipe",2018-11-23 04:00:00,8
"PC_Raw_Pipe",2018-11-24 12:00:00,12
"PC_Raw_Pipe",2018-11-30 15:00:00,4
"PC_Raw_Pipe",2018-12-04 12:00:00,92
"PC_Raw_Pipe",2018-12-06 14:00:00,48
"PC_Raw_Pipe",2018-12-07 17:00:00,26
"PC_Raw_Pipe",2018-12-08 06:00:00,5
"PC_Raw_Pipe",2018-12-08 16:00:00,4
"PC_Raw_Pipe",2018-12-09,7
"PC_Raw_Pipe",2018-12-09 05:00:00,4
"PC_Raw_Pipe",2018-12-12 12:00:00,9
"PC_Raw_Pipe",2018-12-12 23:00:00,7
"PC_Raw_Pipe",2018-12-13 08:00:00,8
"PC_Raw_Pipe",2018-12-13 15:00:00,4
"PC_Raw_Pipe",2018-12-14 02:00:00,6
"PC_Raw_Pipe",2018-12-21 14:00:00,5
"PC_Raw_Pipe",2018-12-25 15:00:00,7
"PC_Raw_Pipe",2018-12-26 06:00:00,4
"PC_Raw_Pipe",2018-12-29 07:00:00,11
"PC_Raw_Pipe",2019-01-01 14:00:00,5
"PC_Raw_Pipe",2019-01-15 14:00:00,5
"PC_Raw_Pipe",2019-01-18 06:00:00,58
"PC_Raw_Pipe",2019-01-21 12:00:00,7
"PC_Raw_Pipe",2019-01-23 17:00:00,8
"PC_Raw_Pipe",2019-01-28 13:00:00,5
"PC_Raw_Pipe",2019-01-29 14:00:00,16
"PC_Raw_Pipe",2019-02-05 13:00:00,63
"PC_Raw_Pipe",2019-02-06 15:00:00,14
"PC_Raw_Pipe",2019-02-10 18:00:00,55
"PC_Raw_Pipe",2019-02-11 18:00:00,23
"PC_Raw_Pipe",2019-02-12 06:00:00,8
"PC_Raw_Pipe",2019-02-12 16:00:00,9
"PC_Raw_Pipe",2019-02-12 22:00:00,5
"PC_Raw_Pipe",2019-02-13 18:00:00,19
"PC_Raw_Pipe",2019-02-14 06:00:00,5
"PC_Raw_Pipe",2019-02-14 15:00:00,8
"PC_Raw_Pipe",2019-02-17 14:00:00,6
"PC_Raw_Pipe",2019-02-17 20:00:00,5
"PC_Raw_Pipe",2019-02-18 18:00:00,19
"PC_Raw_Pipe",2019-02-20 13:00:00,4
"PC_Raw_Pipe",2019-02-21 11:00:00,6
"PC_Raw_Pipe",2019-02-24 14:00:00,17
"PC_Raw_Pipe",2019-02-24 19:00:00,4
"PC_Raw_Pipe",2019-02-25 14:00:00,18
"PC_Raw_Pipe",2019-02-26 12:00:00,21
"PC_Raw_Pipe",2019-02-27 07:00:00,14
"PC_Raw_Pipe",2019-02-28 12:00:00,6
"PC_Raw_Pipe",2019-02-28 18:00:00,4
"PC_Raw_Pipe",2019-03-01 14:00:00,5
"PC_Raw_Pipe",2019-03-02 17:00:00,17
"PC_Raw_Pipe",2019-03-03 13:00:00,19
"PC_Raw_Pipe",2019-03-04,10
"PC_Raw_Pipe",2019-03-04 12:00:00,11
"PC_Raw_Pipe",2019-03-05 10:00:00,14
"PC_Raw_Pipe",2019-03-05 19:00:00,4
"PC_Raw_Pipe",2019-03-06 17:00:00,16
"PC_Raw_Pipe",2019-03-07 11:00:00,7
"PC_Raw_Pipe",2019-03-07 16:00:00,4
"PC_Raw_Pipe",2019-03-08 13:00:00,5
"PC_Raw_Pipe",2019-03-08 23:00:00,8
"PC_Raw_Pipe",2019-03-10,23
"PC_Raw_Pipe",2019-03-10 08:00:00,7
"PC_Raw_Pipe",2019-03-10 18:00:00,9
"PC_Raw_Pipe",2019-03-12 14:00:00,6
"PC_Raw_Pipe",2019-03-13 16:00:00,8
"PC_Raw_Pipe",2019-03-18 12:00:00,5
"PC_Raw_Pipe",2019-09-25 22:00:00,6
"PC_Raw_Pipe",2019-09-28 13:00:00,5
"PC_Raw_Pipe",2019-09-29 12:00:00,4
"PC_Raw_Pipe",2019-10-01 02:00:00,3
"PC_Raw_Pipe",2019-10-07 08:00:00,8
"PC_Raw_Pipe",2019-10-25 05:00:00,12
"PC_Raw_Pipe",2019-11-11 17:00:00,5
"PC_Raw_Pipe",2019-11-17 02:00:00,13
"PC_Raw_Pipe",2019-11-29 12:00:00,52
"PC_Raw_Pipe",2019-11-30 12:00:00,22
"PC_Raw_Pipe",2019-11-30 23:00:00,4
"PC_Raw_Pipe",2019-12-01 13:00:00,10
"PC_Raw_Pipe",2019-12-30 13:00:00,5
"PC_Raw_Pipe",2020-01-03 15:00:00,10
"PC_Raw_Pipe",2020-01-17 01:00:00,107
"PC_Raw_Pipe",2020-01-18 11:00:00,32
"PC_Raw_Pipe",2020-01-18 16:00:00,4
"PC_Raw_Pipe",2020-01-31 23:00:00,9
"PC_Raw_Pipe",2020-02-05 14:00:00,4
"PC_Raw_Pipe",2020-02-09 16:00:00,7
"PC_Raw_Pipe",2020-02-10 15:00:00,4
"PC_Raw_Pipe",2020-02-19 13:00:00,5
"PC_Raw_Pipe",2020-03-07 19:00:00,8
"PC_Raw_Pipe",2020-03-08 11:00:00,4
"PC_Raw_Pipe",2020-03-08 19:00:00,6
"PC_Raw_Pipe",2020-03-09 13:00:00,5
"PC_Raw_Pipe",2020-03-13 13:00:00,4
"PC_Raw_Pipe",2020-03-15 20:00:00,46
"PC_Raw_Pipe",2020-03-16 18:00:00,10
"PC_Raw_Pipe",2020-03-17 17:00:00,9
"PC_Raw_Pipe",2020-03-18 15:00:00,7
"PC_Raw_Pipe",2020-03-19 15:00:00,7
"PC_Raw_Pipe",2020-03-20 17:00:00,5
"PC_Raw_Pipe",2020-04-02 15:00:00,8
"PC_Raw_Pipe",2020-04-07 14:00:00,4
"PC_Raw_Pipe",2020-04-13 11:00:00,4
"PC_Raw_Pipe",2020-08-18 09:00:00,4
"PC_Raw_Pipe",2020-09-01 22:00:00,6
"PC_Raw_Pipe",2020-09-27 23:00:00,4
"PC_Raw_Pipe",2020-10-01 02:00:00,3
"PC_Raw_Pipe",2020-10-09 17:00:00,4
"PC_Raw_Pipe",2020-10-16 08:00:00,17
"PC_Raw_Pipe",2020-10-27 19:00:00,13
"PC_Raw_Pipe",2020-10-28 17:00:00,4
"PC_Raw_Pipe",2020-10-30 05:00:00,4
"PC_Raw_Pipe",2020-11-02 17:00:00,7
"PC_Raw_Pipe",2020-11-15 16:00:00,4
"PC_Raw_Pipe",2020-11-17 18:00:00,5
"PC_Raw_Pipe",2020-11-27,5
"PC_Raw_Pipe",2020-11-27 05:00:00,4
"PC_Raw_Pipe",2020-11-27 14:00:00,8
"PC_Raw_Pipe",2020-12-13 21:00:00,5
"PC_Raw_Pipe",2021-01-23 15:00:00,6
"PC_Raw_Pipe",2021-01-26 18:00:00,8
