2024-01-20_12:42:39 interpolate dataframe:sd_raw Variables:Snow_Depth_qaqc methods:linear maxlength:1440 
2024-01-20_12:45:16 interpolate dataframe:sd_raw Variables:Snow_Depth_qaqc methods:linear maxlength:1440 
