"variable","datetime","gap.length"
"PC_Raw_Pipe",2018-10-01 02:00:00,3
"PC_Raw_Pipe",2018-10-02 14:00:00,10
"PC_Raw_Pipe",2018-10-04 13:00:00,4
"PC_Raw_Pipe",2018-10-18 17:00:00,5
"PC_Raw_Pipe",2018-10-19 16:00:00,4
"PC_Raw_Pipe",2018-10-23 12:00:00,4
"PC_Raw_Pipe",2018-11-26 01:00:00,4
"PC_Raw_Pipe",2018-11-26 06:00:00,4
"PC_Raw_Pipe",2018-11-26 19:00:00,5
"PC_Raw_Pipe",2018-11-28 06:00:00,5
"PC_Raw_Pipe",2018-12-04 19:00:00,7
"PC_Raw_Pipe",2018-12-11 15:00:00,6
"PC_Raw_Pipe",2018-12-13 20:00:00,8
"PC_Raw_Pipe",2018-12-15,5
"PC_Raw_Pipe",2018-12-16 12:00:00,6
"PC_Raw_Pipe",2018-12-16 21:00:00,5
"PC_Raw_Pipe",2018-12-22 01:00:00,46
"PC_Raw_Pipe",2018-12-22 18:00:00,16
"PC_Raw_Pipe",2018-12-27 07:00:00,108
"PC_Raw_Pipe",2018-12-28 03:00:00,19
"PC_Raw_Pipe",2018-12-29 14:00:00,34
"PC_Raw_Pipe",2018-12-29 19:00:00,4
"PC_Raw_Pipe",2018-12-31 15:00:00,4
"PC_Raw_Pipe",2019-01-02 18:00:00,6
"PC_Raw_Pipe",2019-01-03 01:00:00,6
"PC_Raw_Pipe",2019-01-03 15:00:00,13
"PC_Raw_Pipe",2019-01-08 06:00:00,6
"PC_Raw_Pipe",2019-01-08 17:00:00,5
"PC_Raw_Pipe",2019-01-15 04:00:00,5
"PC_Raw_Pipe",2019-01-16 18:00:00,4
"PC_Raw_Pipe",2019-01-26 16:00:00,5
"PC_Raw_Pipe",2019-01-29 16:00:00,4
"PC_Raw_Pipe",2019-02-01 04:00:00,5
"PC_Raw_Pipe",2019-02-04 15:00:00,10
"PC_Raw_Pipe",2019-02-05 06:00:00,13
"PC_Raw_Pipe",2019-02-05 12:00:00,5
"PC_Raw_Pipe",2019-02-06,4
"PC_Raw_Pipe",2019-02-06 10:00:00,4
"PC_Raw_Pipe",2019-02-07 10:00:00,17
"PC_Raw_Pipe",2019-02-08 11:00:00,15
"PC_Raw_Pipe",2019-02-08 16:00:00,4
"PC_Raw_Pipe",2019-02-08 23:00:00,6
"PC_Raw_Pipe",2019-02-09 15:00:00,8
"PC_Raw_Pipe",2019-02-10 14:00:00,22
"PC_Raw_Pipe",2019-02-11 12:00:00,20
"PC_Raw_Pipe",2019-02-12 14:00:00,24
"PC_Raw_Pipe",2019-02-13 10:00:00,16
"PC_Raw_Pipe",2019-02-15 12:00:00,42
"PC_Raw_Pipe",2019-02-16 09:00:00,8
"PC_Raw_Pipe",2019-02-17 13:00:00,17
"PC_Raw_Pipe",2019-02-18 10:00:00,13
"PC_Raw_Pipe",2019-02-19 10:00:00,14
"PC_Raw_Pipe",2019-02-20 10:00:00,15
"PC_Raw_Pipe",2019-02-21 10:00:00,15
"PC_Raw_Pipe",2019-02-21 16:00:00,4
"PC_Raw_Pipe",2019-02-22 12:00:00,17
"PC_Raw_Pipe",2019-02-23 10:00:00,16
"PC_Raw_Pipe",2019-02-24 15:00:00,21
"PC_Raw_Pipe",2019-02-25 12:00:00,19
"PC_Raw_Pipe",2019-02-26 14:00:00,25
"PC_Raw_Pipe",2019-02-26 22:00:00,6
"PC_Raw_Pipe",2019-02-28 16:00:00,41
"PC_Raw_Pipe",2019-03-01 08:00:00,14
"PC_Raw_Pipe",2019-03-01 17:00:00,5
"PC_Raw_Pipe",2019-03-02 09:00:00,13
"PC_Raw_Pipe",2019-03-03 10:00:00,16
"PC_Raw_Pipe",2019-03-04 11:00:00,18
"PC_Raw_Pipe",2019-03-05 10:00:00,16
"PC_Raw_Pipe",2019-03-06 10:00:00,16
"PC_Raw_Pipe",2019-03-07 09:00:00,13
"PC_Raw_Pipe",2019-03-08 11:00:00,17
"PC_Raw_Pipe",2019-03-09 10:00:00,16
"PC_Raw_Pipe",2019-03-10 09:00:00,14
"PC_Raw_Pipe",2019-03-11 10:00:00,12
"PC_Raw_Pipe",2019-03-12 09:00:00,15
"PC_Raw_Pipe",2019-03-17 15:00:00,113
"PC_Raw_Pipe",2019-03-20,4
"PC_Raw_Pipe",2019-03-27 14:00:00,4
"PC_Raw_Pipe",2019-04-07 14:00:00,4
"PC_Raw_Pipe",2019-04-09 18:00:00,10
"PC_Raw_Pipe",2019-04-14 20:00:00,4
"PC_Raw_Pipe",2019-04-15 18:00:00,5
"PC_Raw_Pipe",2019-04-16 03:00:00,4
"PC_Raw_Pipe",2019-04-21 13:00:00,4
"PC_Raw_Pipe",2019-04-24 20:00:00,8
"PC_Raw_Pipe",2019-04-25 20:00:00,4
"PC_Raw_Pipe",2019-04-26 17:00:00,8
"PC_Raw_Pipe",2019-04-29 16:00:00,4
"PC_Raw_Pipe",2019-04-30 12:00:00,4
"PC_Raw_Pipe",2019-05-01 12:00:00,5
"PC_Raw_Pipe",2019-05-02 01:00:00,7
"PC_Raw_Pipe",2019-05-02 16:00:00,14
"PC_Raw_Pipe",2019-05-03 19:00:00,11
"PC_Raw_Pipe",2019-05-04 12:00:00,5
"PC_Raw_Pipe",2019-05-04 22:00:00,4
"PC_Raw_Pipe",2019-05-06 05:00:00,4
"PC_Raw_Pipe",2019-05-07 21:00:00,6
"PC_Raw_Pipe",2019-05-09 21:00:00,5
"PC_Raw_Pipe",2019-05-13 12:00:00,4
"PC_Raw_Pipe",2019-05-13 21:00:00,4
"PC_Raw_Pipe",2019-05-21 14:00:00,6
"PC_Raw_Pipe",2019-05-22 16:00:00,4
"PC_Raw_Pipe",2019-05-30 20:00:00,4
"PC_Raw_Pipe",2019-05-31 09:00:00,4
"PC_Raw_Pipe",2019-06-01 11:00:00,5
"PC_Raw_Pipe",2019-06-01 23:00:00,4
"PC_Raw_Pipe",2019-06-02 08:00:00,4
"PC_Raw_Pipe",2019-06-02 22:00:00,5
"PC_Raw_Pipe",2019-06-03 13:00:00,6
"PC_Raw_Pipe",2019-06-04,9
"PC_Raw_Pipe",2019-06-04 20:00:00,7
"PC_Raw_Pipe",2019-06-05 23:00:00,4
"PC_Raw_Pipe",2019-06-07 15:00:00,4
"PC_Raw_Pipe",2019-06-08 09:00:00,5
"PC_Raw_Pipe",2019-06-08 16:00:00,6
"PC_Raw_Pipe",2019-06-13 13:00:00,4
"PC_Raw_Pipe",2019-06-14 11:00:00,5
"PC_Raw_Pipe",2019-06-17 23:00:00,12
"PC_Raw_Pipe",2019-06-18 12:00:00,4
"PC_Raw_Pipe",2019-06-18 23:00:00,4
"PC_Raw_Pipe",2019-06-21,4
"PC_Raw_Pipe",2019-06-21 19:00:00,7
"PC_Raw_Pipe",2019-06-25 11:00:00,5
"PC_Raw_Pipe",2019-06-26 17:00:00,4
"PC_Raw_Pipe",2019-07-01 22:00:00,7
"PC_Raw_Pipe",2019-07-03 06:00:00,4
"PC_Raw_Pipe",2019-07-03 20:00:00,6
"PC_Raw_Pipe",2019-07-04 01:00:00,4
"PC_Raw_Pipe",2019-07-04 06:00:00,4
"PC_Raw_Pipe",2019-07-04 13:00:00,6
"PC_Raw_Pipe",2019-07-04 20:00:00,6
"PC_Raw_Pipe",2019-07-06 17:00:00,4
"PC_Raw_Pipe",2019-07-07 01:00:00,5
"PC_Raw_Pipe",2019-07-08,4
"PC_Raw_Pipe",2019-07-08 19:00:00,4
"PC_Raw_Pipe",2019-07-09 11:00:00,5
"PC_Raw_Pipe",2019-07-09 23:00:00,10
"PC_Raw_Pipe",2019-07-11 14:00:00,4
"PC_Raw_Pipe",2019-07-14 07:00:00,8
"PC_Raw_Pipe",2019-07-14 22:00:00,4
"PC_Raw_Pipe",2019-07-17 01:00:00,5
"PC_Raw_Pipe",2019-07-19 02:00:00,7
"PC_Raw_Pipe",2019-07-20 10:00:00,6
"PC_Raw_Pipe",2019-07-21 11:00:00,5
"PC_Raw_Pipe",2019-07-23 12:00:00,6
"PC_Raw_Pipe",2019-07-23 23:00:00,5
"PC_Raw_Pipe",2019-07-24 11:00:00,5
"PC_Raw_Pipe",2019-07-26 01:00:00,4
"PC_Raw_Pipe",2019-07-26 17:00:00,4
"PC_Raw_Pipe",2019-07-27,4
"PC_Raw_Pipe",2019-07-27 06:00:00,4
"PC_Raw_Pipe",2019-07-28 10:00:00,4
"PC_Raw_Pipe",2019-07-29 15:00:00,6
"PC_Raw_Pipe",2019-07-29 20:00:00,4
"PC_Raw_Pipe",2019-07-30 18:00:00,4
"PC_Raw_Pipe",2019-08-01 05:00:00,4
"PC_Raw_Pipe",2019-08-02 15:00:00,6
"PC_Raw_Pipe",2019-08-03 13:00:00,6
"PC_Raw_Pipe",2019-08-03 19:00:00,4
"PC_Raw_Pipe",2019-08-05 03:00:00,4
"PC_Raw_Pipe",2019-08-05 13:00:00,7
"PC_Raw_Pipe",2019-08-05 22:00:00,4
"PC_Raw_Pipe",2019-08-07 11:00:00,5
"PC_Raw_Pipe",2019-08-07 23:00:00,5
"PC_Raw_Pipe",2019-08-08 15:00:00,4
"PC_Raw_Pipe",2019-08-14 23:00:00,27
"PC_Raw_Pipe",2019-08-16 01:00:00,10
"PC_Raw_Pipe",2019-08-16 12:00:00,7
"PC_Raw_Pipe",2019-08-17 10:00:00,6
"PC_Raw_Pipe",2019-08-18 21:00:00,7
"PC_Raw_Pipe",2019-08-22 19:00:00,5
"PC_Raw_Pipe",2019-08-23 05:00:00,4
"PC_Raw_Pipe",2019-08-23 13:00:00,5
"PC_Raw_Pipe",2019-08-24,6
"PC_Raw_Pipe",2019-08-25,4
"PC_Raw_Pipe",2019-08-26 06:00:00,29
"PC_Raw_Pipe",2019-08-26 14:00:00,7
"PC_Raw_Pipe",2019-08-27 18:00:00,6
"PC_Raw_Pipe",2019-08-28 22:00:00,4
"PC_Raw_Pipe",2019-08-29 05:00:00,4
"PC_Raw_Pipe",2019-08-29 17:00:00,11
"PC_Raw_Pipe",2019-08-29 23:00:00,4
"PC_Raw_Pipe",2019-08-30 10:00:00,10
"PC_Raw_Pipe",2019-08-31 03:00:00,5
"PC_Raw_Pipe",2019-08-31 08:00:00,4
"PC_Raw_Pipe",2019-09-01,8
"PC_Raw_Pipe",2019-09-02,5
"PC_Raw_Pipe",2019-09-02 18:00:00,11
"PC_Raw_Pipe",2019-09-03 14:00:00,8
"PC_Raw_Pipe",2019-09-03 19:00:00,4
"PC_Raw_Pipe",2019-09-04 01:00:00,5
"PC_Raw_Pipe",2019-09-04 16:00:00,4
"PC_Raw_Pipe",2019-09-05 11:00:00,17
"PC_Raw_Pipe",2019-09-06 05:00:00,8
"PC_Raw_Pipe",2019-09-06 13:00:00,5
"PC_Raw_Pipe",2019-09-06 23:00:00,9
"PC_Raw_Pipe",2019-09-07 16:00:00,7
"PC_Raw_Pipe",2019-09-08 05:00:00,9
"PC_Raw_Pipe",2019-09-08 12:00:00,4
"PC_Raw_Pipe",2019-09-08 23:00:00,4
"PC_Raw_Pipe",2019-09-09 19:00:00,5
"PC_Raw_Pipe",2019-09-10 18:00:00,8
"PC_Raw_Pipe",2019-09-11 14:00:00,4
"PC_Raw_Pipe",2019-09-12 17:00:00,10
"PC_Raw_Pipe",2019-09-14,6
"PC_Raw_Pipe",2019-09-14 17:00:00,9
"PC_Raw_Pipe",2019-09-15 05:00:00,5
"PC_Raw_Pipe",2019-09-16 07:00:00,18
"PC_Raw_Pipe",2019-09-16 16:00:00,6
"PC_Raw_Pipe",2019-09-17 17:00:00,4
"PC_Raw_Pipe",2019-09-18 14:00:00,5
"PC_Raw_Pipe",2019-09-19 15:00:00,5
"PC_Raw_Pipe",2019-09-20 06:00:00,6
"PC_Raw_Pipe",2019-09-26 12:00:00,4
"PC_Raw_Pipe",2019-10-01 03:00:00,4
"PC_Raw_Pipe",2019-10-06 12:00:00,6
"PC_Raw_Pipe",2019-10-08 03:00:00,7
"PC_Raw_Pipe",2019-10-08 09:00:00,5
"PC_Raw_Pipe",2019-10-10 21:00:00,4
"PC_Raw_Pipe",2019-10-11 03:00:00,4
"PC_Raw_Pipe",2019-10-13 05:00:00,7
"PC_Raw_Pipe",2019-10-13 16:00:00,4
"PC_Raw_Pipe",2019-10-14 05:00:00,5
"PC_Raw_Pipe",2019-10-17,7
"PC_Raw_Pipe",2019-10-18 22:00:00,12
"PC_Raw_Pipe",2019-10-21 16:00:00,5
"PC_Raw_Pipe",2019-10-22 23:00:00,6
"PC_Raw_Pipe",2019-10-23 20:00:00,20
"PC_Raw_Pipe",2019-10-24 01:00:00,4
"PC_Raw_Pipe",2019-10-25 08:00:00,6
"PC_Raw_Pipe",2019-10-26 02:00:00,6
"PC_Raw_Pipe",2019-10-27 14:00:00,5
"PC_Raw_Pipe",2019-10-27 19:00:00,4
"PC_Raw_Pipe",2019-10-28 13:00:00,6
"PC_Raw_Pipe",2019-10-29 18:00:00,4
"PC_Raw_Pipe",2019-10-30 20:00:00,12
"PC_Raw_Pipe",2019-10-31 18:00:00,8
"PC_Raw_Pipe",2019-11-01 04:00:00,9
"PC_Raw_Pipe",2019-11-01 21:00:00,13
"PC_Raw_Pipe",2019-11-02 15:00:00,7
"PC_Raw_Pipe",2019-11-03 16:00:00,5
"PC_Raw_Pipe",2019-11-05 19:00:00,13
