"variable","datetime","gap.length"
"PC_Raw_Pipe",2017-10-15 17:00:00,6
"PC_Raw_Pipe",2017-10-16 12:00:00,8
"PC_Raw_Pipe",2017-10-23 12:00:00,4
"PC_Raw_Pipe",2017-10-25 02:00:00,5
"PC_Raw_Pipe",2017-11-08 19:00:00,9
"PC_Raw_Pipe",2017-11-12 18:00:00,5
"PC_Raw_Pipe",2017-11-13 18:00:00,4
"PC_Raw_Pipe",2017-11-18 08:00:00,10
"PC_Raw_Pipe",2017-11-18 18:00:00,4
"PC_Raw_Pipe",2017-11-19 04:00:00,7
"PC_Raw_Pipe",2017-11-19 09:00:00,4
"PC_Raw_Pipe",2017-11-20 13:00:00,5
"PC_Raw_Pipe",2017-11-20 19:00:00,5
"PC_Raw_Pipe",2017-11-21 22:00:00,11
"PC_Raw_Pipe",2017-11-22 10:00:00,5
"PC_Raw_Pipe",2017-11-23 03:00:00,4
"PC_Raw_Pipe",2017-11-23 12:00:00,8
"PC_Raw_Pipe",2017-11-24 20:00:00,16
"PC_Raw_Pipe",2017-11-25 09:00:00,4
"PC_Raw_Pipe",2017-11-26 06:00:00,5
"PC_Raw_Pipe",2017-11-26 14:00:00,7
"PC_Raw_Pipe",2017-11-28,5
"PC_Raw_Pipe",2017-11-28 17:00:00,6
"PC_Raw_Pipe",2017-11-29 15:00:00,7
"PC_Raw_Pipe",2017-12-06 21:00:00,14
"PC_Raw_Pipe",2017-12-07 21:00:00,17
"PC_Raw_Pipe",2017-12-08 09:00:00,4
"PC_Raw_Pipe",2017-12-08 16:00:00,6
"PC_Raw_Pipe",2017-12-09 22:00:00,7
"PC_Raw_Pipe",2017-12-10 13:00:00,4
"PC_Raw_Pipe",2017-12-11 06:00:00,6
"PC_Raw_Pipe",2017-12-12,16
"PC_Raw_Pipe",2017-12-13 18:00:00,9
"PC_Raw_Pipe",2017-12-21 04:00:00,4
"PC_Raw_Pipe",2017-12-22 10:00:00,12
"PC_Raw_Pipe",2017-12-23 11:00:00,15
"PC_Raw_Pipe",2017-12-24 07:00:00,10
"PC_Raw_Pipe",2017-12-25 14:00:00,26
"PC_Raw_Pipe",2017-12-26 14:00:00,18
"PC_Raw_Pipe",2017-12-27 13:00:00,22
"PC_Raw_Pipe",2017-12-30 16:00:00,13
"PC_Raw_Pipe",2018-01-01 16:00:00,6
"PC_Raw_Pipe",2018-01-02 15:00:00,5
"PC_Raw_Pipe",2018-01-03 13:00:00,4
"PC_Raw_Pipe",2018-01-03 23:00:00,4
"PC_Raw_Pipe",2018-01-14 18:00:00,10
"PC_Raw_Pipe",2018-01-15 02:00:00,4
"PC_Raw_Pipe",2018-01-15 21:00:00,11
"PC_Raw_Pipe",2018-01-16 05:00:00,7
"PC_Raw_Pipe",2018-01-23 17:00:00,6
"PC_Raw_Pipe",2018-01-27 14:00:00,11
"PC_Raw_Pipe",2018-01-28 06:00:00,4
"PC_Raw_Pipe",2018-01-28 11:00:00,4
"PC_Raw_Pipe",2018-02-02 01:00:00,5
"PC_Raw_Pipe",2018-02-02 14:00:00,11
"PC_Raw_Pipe",2018-02-02 22:00:00,4
"PC_Raw_Pipe",2018-02-04 21:00:00,9
"PC_Raw_Pipe",2018-02-08 01:00:00,8
"PC_Raw_Pipe",2018-02-18 11:00:00,12
"PC_Raw_Pipe",2018-02-18 17:00:00,4
"PC_Raw_Pipe",2018-02-18 22:00:00,4
"PC_Raw_Pipe",2018-02-19 20:00:00,18
"PC_Raw_Pipe",2018-02-20 19:00:00,11
"PC_Raw_Pipe",2018-02-21 16:00:00,8
"PC_Raw_Pipe",2018-02-22 11:00:00,4
"PC_Raw_Pipe",2018-02-22 23:00:00,7
"PC_Raw_Pipe",2018-02-23 14:00:00,7
"PC_Raw_Pipe",2018-02-24 13:00:00,4
"PC_Raw_Pipe",2018-02-24 22:00:00,4
"PC_Raw_Pipe",2018-02-25 19:00:00,10
"PC_Raw_Pipe",2018-02-26 17:00:00,10
"PC_Raw_Pipe",2018-02-27 14:00:00,5
"PC_Raw_Pipe",2018-03-01 20:00:00,12
"PC_Raw_Pipe",2018-03-02 21:00:00,14
"PC_Raw_Pipe",2018-03-03 21:00:00,16
"PC_Raw_Pipe",2018-03-04 13:00:00,5
"PC_Raw_Pipe",2018-03-04 21:00:00,7
"PC_Raw_Pipe",2018-03-05 21:00:00,4
"PC_Raw_Pipe",2018-03-06 21:00:00,14
"PC_Raw_Pipe",2018-03-08,17
"PC_Raw_Pipe",2018-03-08 13:00:00,4
"PC_Raw_Pipe",2018-03-09 12:00:00,5
"PC_Raw_Pipe",2018-03-10 16:00:00,8
"PC_Raw_Pipe",2018-03-11 20:00:00,12
"PC_Raw_Pipe",2018-03-12 12:00:00,5
"PC_Raw_Pipe",2018-03-12 20:00:00,4
"PC_Raw_Pipe",2018-03-13 11:00:00,4
"PC_Raw_Pipe",2018-03-14 21:00:00,18
"PC_Raw_Pipe",2018-03-15 20:00:00,13
"PC_Raw_Pipe",2018-03-16 21:00:00,14
"PC_Raw_Pipe",2018-03-17 13:00:00,6
"PC_Raw_Pipe",2018-03-17 21:00:00,5
"PC_Raw_Pipe",2018-03-18 21:00:00,14
"PC_Raw_Pipe",2018-03-19 14:00:00,6
"PC_Raw_Pipe",2018-03-19 21:00:00,6
"PC_Raw_Pipe",2018-03-22 20:00:00,6
"PC_Raw_Pipe",2018-03-23 12:00:00,6
"PC_Raw_Pipe",2018-03-23 21:00:00,8
"PC_Raw_Pipe",2018-03-24 20:00:00,14
"PC_Raw_Pipe",2018-03-27 06:00:00,10
"PC_Raw_Pipe",2018-03-28 21:00:00,14
"PC_Raw_Pipe",2018-03-29 09:00:00,6
"PC_Raw_Pipe",2018-03-30 02:00:00,7
"PC_Raw_Pipe",2018-03-30 14:00:00,7
"PC_Raw_Pipe",2018-03-31 21:00:00,15
"PC_Raw_Pipe",2018-04-01 17:00:00,10
