2024-01-19_16:29:38 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
2024-01-19_16:30:50 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
2024-01-19_16:31:48 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
2024-01-19_16:31:59 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
