2024-01-20_11:56:01 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
2024-01-20_12:04:16 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
2024-01-20_12:04:33 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
2024-01-20_12:06:19 interpolate dataframe:qc_data Variables:Air_Temp methods:linear maxlength:3 
